No Tiket,Nama Service,SID,Produk,Bandwith,Tiket Open,Tiket Close,Stop Clock (Durasi),Durasi (Jam),Durasi (Menit),Penyebab,Action,Kategori Layanan,Unit PLN Pengguna,Jenis Gangguan,Detail Gangguan,Lokasi Gangguan,source_file,penyebab_norm,Lokasi_GI,Lokasi_POP,Lokasi_KM,Lokasi_Risiko,kategori_risiko,bulan
RRV4Y794,[UID SUMUT - UP3 PEMATANG SIANTAR] ULP PEMATANG RAYA,1000181795,IP VPN,1Mbps,2025-07-14 14:16:00,2025-07-14 17:22:00,0.0,0 days 03:06:00,185.99999999860304,PENYEBAB : GANGGUAN PUTUS CORE DIJARAK 27 KM DARI POP ODC UP3 PEMATANGSIANTARACTION : MANUVER CORE,PENYEBAB : GANGGUAN PUTUS CORE DIJARAK 27 KM DARI POP ODC UP3 PEMATANGSIANTARACTION : MANUVER CORE,NON SCADA,PLN UNIT INDUK DISTRIBUSI SUMATERA UTARA,PUTUS_FO,UNKNOWN,GI: - | POP: - | KM: 27,202507.xlsx,penyebab gangguan putus core dijarak 27 km dari pop odc up3 pematangsiantaraction manuver core,,,27.0,,,2025-07
RRV43FA3,[UIP3BS - UPT PEMATANG SIANTAR] GI PANGURURAN,990000320496445,IP VPN,2Mbps,2025-07-15 10:20:00,2025-07-15 13:39:00,0.0,0 days 03:19:00,198.99999999906868,"GANGGUAN PUTUS CORE DIJARAK 9,1 KM DARI POP PANGURUNGAN KE ARAH LASTMILEPENYAMBUNGAN CORE","GANGGUAN PUTUS CORE DIJARAK 9,1 KM DARI POP PANGURUNGAN KE ARAH LASTMILEPENYAMBUNGAN CORE",NON SCADA,PLN UNIT INDUK P3B SUMATERA,PUTUS_FO,UNKNOWN,GI: - | POP: PANGURUNGAN | KM: 9.1,202507.xlsx,gangguan putus core dijarak 9 1 km dari pop pangurungan ke arah lastmilepenyambungan core,,PANGURUNGAN,9.1,PANGURUNGAN,Medium,2025-07
RRV4TE57,[UID SUMUT - UP2D] UP2D SUMUT - GI PANGURURAN (SCADA),1000162925,METRONET,2Mbps,2025-07-15 10:20:00,2025-07-15 13:39:00,0.0,0 days 03:19:00,198.99999999906868,"PENYEBAB : GANGGUAN PUTUS CORE DI JARAK 9,1 KM DARI POP RANTING.PANGURURAN KE ARAH LASTMILEACTION : PENYAMBUNGAN CORE","PENYEBAB : GANGGUAN PUTUS CORE DI JARAK 9,1 KM DARI POP RANTING.PANGURURAN KE ARAH LASTMILEACTION : PENYAMBUNGAN CORE",SCADA NON REDUNDANT,PLN UNIT INDUK DISTRIBUSI SUMATERA UTARA,PUTUS_FO,UNKNOWN,GI: - | POP: RANTING PANGURURAN | KM: 9.1,202507.xlsx,penyebab gangguan putus core di jarak 9 1 km dari pop ranting pangururan ke arah lastmileaction penyambungan core,,RANTING PANGURURAN,9.1,RANTING PANGURURAN,Medium,2025-07
RRV43GNV,[UID SUMUT - UP2D] UP2D SUMUT - GH PANGURURAN (SCADA),1000163203,METRONET,2Mbps,2025-07-15 10:20:00,2025-07-15 13:39:00,0.0,0 days 03:19:00,198.99999999906868,"PENYEBAB : GANGGUAN PUTUS CORE DIJARAK 9,1KM DARI ARAH POP PANGURURANACTION : PENYAMBUNGAN CORE","PENYEBAB : GANGGUAN PUTUS CORE DIJARAK 9,1KM DARI ARAH POP PANGURURANACTION : PENYAMBUNGAN CORE",SCADA NON REDUNDANT,PLN UNIT INDUK DISTRIBUSI SUMATERA UTARA,PUTUS_FO,UNKNOWN,GI: - | POP: - | KM: 9.1,202507.xlsx,penyebab gangguan putus core dijarak 9 1km dari arah pop pangururanaction penyambungan core,,,9.1,,,2025-07
A0377588,[UID SUMUT - UP3 PADANG SIDEMPUAN] ULP NATAL (GEDUNG BARU),111205024971,IP VPN,1Mbps,2025-07-15 14:01:00,2025-07-15 14:05:00,0.0,0 days 00:04:00,4.000000002561137,PENYEBAB : GANGGUAN PUTUS KABEL FO DILOKASI GANGGUAN TEPATNYA DIJARAK 35 KM KEARAH POP ODC PANYABUNGANACTION : BACKUP GSM,PENYEBAB : GANGGUAN PUTUS KABEL FO DILOKASI GANGGUAN TEPATNYA DIJARAK 35 KM KEARAH POP ODC PANYABUNGANACTION : BACKUP GSM,NON SCADA,PLN UNIT INDUK DISTRIBUSI SUMATERA UTARA,PUTUS_FO,UNKNOWN,GI: - | POP: - | KM: 35,202507.xlsx,penyebab gangguan putus kabel fo dilokasi gangguan tepatnya dijarak 35 km kearah pop odc panyabunganaction backup gsm,,,35.0,,,2025-07
RRV4AV3Z,[UID SUMUT - UP3 BUKIT BARISAN] ULP PANCUR BATU,10000027240015,IP VPN,1Mbps,2025-07-15 15:28:00,2025-07-16 18:21:00,960.0000000069848,0 days 10:53:00,652.9999999911524,"PENYEBAB :  GANGGUAN PUTUS KABEL FO TEPATNYA DIJARAK 2,4 DARI POP PLN UIK KEARAH POP ODC GH SELAYANGACTION : PENYAMBUNGAN KABEL FO","PENYEBAB :  GANGGUAN PUTUS KABEL FO TEPATNYA DIJARAK 2,4 DARI POP PLN UIK KEARAH POP ODC GH SELAYANGACTION : PENYAMBUNGAN KABEL FO",NON SCADA,PLN UNIT INDUK DISTRIBUSI SUMATERA UTARA,PUTUS_FO,UNKNOWN,GI: - | POP: PLN UIK | KM: -,202507.xlsx,penyebab gangguan putus kabel fo tepatnya dijarak 2 4 dari pop pln uik kearah pop odc gh selayangaction penyambungan kabel fo,,PLN UIK,,PLN UIK,High,2025-07
RRV4ABC4,[PUSDIKLAT] UPDL TUNTUNGAN DELI SERDANG SUMATERA UTARA,990000320278463,IP VPN,10Mbps,2025-07-15 13:54:00,2025-07-16 23:55:00,960.0000000069848,0 days 18:01:00,1080.9999999927825,"GANGGUAN : GANGGUAN BENDING CORE DIJARAK 7,5 KM, 8,1 KM DAN 11,5 KM DARI SISI POP KITSBUACTION : PENYAMBUNGAN CORE","GANGGUAN : GANGGUAN BENDING CORE DIJARAK 7,5 KM, 8,1 KM DAN 11,5 KM DARI SISI POP KITSBUACTION : PENYAMBUNGAN CORE",NON SCADA,PLN PUSAT PENDIDIKAN DAN PELATIHAN,PUTUS_FO,UNKNOWN,GI: - | POP: - | KM: 7.5,202507.xlsx,gangguan gangguan bending core dijarak 7 5 km 8 1 km dan 11 5 km dari sisi pop kitsbuaction penyambungan core,,,7.5,,,2025-07
RRV4ABP2,[PUSDIKLAT] UPDL TUNTUNGAN,10000019240022,INTERNET CORPORATE,50Mbps,2025-07-15 13:54:00,2025-07-16 23:55:00,960.0000000069848,0 days 18:01:00,1080.9999999927825,"GANGGUAN : GANGGUAN BENDING CORE DIJARAK 7,5 KM, 8,1 KM DAN 11,5 KM DARI SISI POP KITSBUACTION : PENYAMBUNGAN CORE","GANGGUAN : GANGGUAN BENDING CORE DIJARAK 7,5 KM, 8,1 KM DAN 11,5 KM DARI SISI POP KITSBUACTION : PENYAMBUNGAN CORE",NON SCADA,PLN PUSAT PENDIDIKAN DAN PELATIHAN,PUTUS_FO,UNKNOWN,GI: - | POP: - | KM: 7.5,202507.xlsx,gangguan gangguan bending core dijarak 7 5 km 8 1 km dan 11 5 km dari sisi pop kitsbuaction penyambungan core,,,7.5,,,2025-07
A0387577,[UID SUMUT - UP3 PADANG SIDEMPUAN] ULP SIPIROK,990000020276832,IP VPN,1Mbps,2025-07-15 13:49:00,2025-07-17 10:35:00,1750.9999999974389,0 days 15:35:00,934.9999999988358,PENYEBAB : GANGGUAN PUTUS KABEL FO DITITIK KORDINAT 5157283333333336N 99.30878833333333ETINDAKAN :  PENYAMBUNGAN  KABEL FO,PENYEBAB : GANGGUAN PUTUS KABEL FO DITITIK KORDINAT 5157283333333336N 99.30878833333333ETINDAKAN :  PENYAMBUNGAN  KABEL FO,NON SCADA,PLN UNIT INDUK DISTRIBUSI SUMATERA UTARA,PUTUS_FO,UNKNOWN,GI: - | POP: - | KM: -,202507.xlsx,penyebab gangguan putus kabel fo dititik kordinat 5157283333333336n 99 30878833333333etindakan penyambungan kabel fo,,,,,,2025-07
RRV4UY4S,[UID SUMUT - UP2D] UP2D SUMUT - GH SIANTAR KOTA / TIMBANG GALUNG (SCADA),1000163195,METRONET,2Mbps,2025-07-17 13:57:00,2025-07-17 17:29:00,0.0,0 days 03:32:00,211.9999999995344,"GANGGUAN PUTUS CORE DIJARAK 3,9 KM DARI SISI POP PEMATANGSIANTAR KEARAH LASTMILEACTION : PENYAMBUNGAN CORE","GANGGUAN PUTUS CORE DIJARAK 3,9 KM DARI SISI POP PEMATANGSIANTAR KEARAH LASTMILEACTION : PENYAMBUNGAN CORE",SCADA NON REDUNDANT,PLN UNIT INDUK DISTRIBUSI SUMATERA UTARA,PUTUS_FO,UNKNOWN,GI: - | POP: PEMATANGSIANTAR | KM: 3.9,202507.xlsx,gangguan putus core dijarak 3 9 km dari sisi pop pematangsiantar kearah lastmileaction penyambungan core,,PEMATANGSIANTAR,3.9,PEMATANGSIANTAR,High,2025-07
RRV48CY3,[UIP3BS - UPT MEDAN] GI GUNUNG SITOLI (SCADA),1000121065,IP VPN,2Mbps,2025-07-17 17:03:00,2025-07-17 18:22:00,0.0,0 days 01:19:00,78.99999999557622,GANGGUAN : GANGGUAN LOSS POWER DISISI POP GH.GUNUNG.SITOLIACTION : PERBAIKAN MCB,GANGGUAN : GANGGUAN LOSS POWER DISISI POP GH.GUNUNG.SITOLIACTION : PERBAIKAN MCB,SCADA NON REDUNDANT,PLN UNIT INDUK P3B SUMATERA,POWER,UNKNOWN,GI: - | POP: - | KM: -,202507.xlsx,gangguan gangguan loss power disisi pop gh gunung sitoliaction perbaikan mcb,,,,,,2025-07
A0389327,[UID SUMUT - UP3 PEMATANG SIANTAR] ULP TANAH JAWA,990000020276828,IP VPN,1Mbps,2025-07-18 14:04:00,2025-07-18 17:23:00,0.0,0 days 03:19:00,199.00000000954608,"GANGGUAN : GANGGUAN PUTUS KABEL FO DI JARAK 4,7KM DARI ARAH POP RAYON TANAH JAWA KE ARAH LASTMILEACTION : PENYAMBUNGAN KABEL","GANGGUAN : GANGGUAN PUTUS KABEL FO DI JARAK 4,7KM DARI ARAH POP RAYON TANAH JAWA KE ARAH LASTMILEACTION : PENYAMBUNGAN KABEL",NON SCADA,PLN UNIT INDUK DISTRIBUSI SUMATERA UTARA,PUTUS_FO,UNKNOWN,GI: - | POP: RAYON TANAH JAWA | KM: 4.7,202507.xlsx,gangguan gangguan putus kabel fo di jarak 4 7km dari arah pop rayon tanah jawa ke arah lastmileaction penyambungan kabel,,RAYON TANAH JAWA,4.7,RAYON TANAH JAWA,High,2025-07
RRV4MEKX,[UID SUMUT - UP3 RANTAU PRAPAT] ULP AEK KOTA BATU,990000020276839,IP VPN,1Mbps,2025-07-18 21:11:00,2025-07-19 00:50:00,0.0,0 days 03:39:00,218.9999999909196,"GANGGUAN : GANGGUAN PUTUS CORE DIJARAK 23,4 KM DARI LASTMILE KE ARAH POP RANTAU PRAPATACTION : MANUVER CORE","GANGGUAN : GANGGUAN PUTUS CORE DIJARAK 23,4 KM DARI LASTMILE KE ARAH POP RANTAU PRAPATACTION : MANUVER CORE",NON SCADA,PLN UNIT INDUK DISTRIBUSI SUMATERA UTARA,PUTUS_FO,UNKNOWN,GI: - | POP: - | KM: 23.4,202507.xlsx,gangguan gangguan putus core dijarak 23 4 km dari lastmile ke arah pop rantau prapataction manuver core,,,23.4,,,2025-07
RRVSRKZK,[UIP3BS - UP2B SUMBAGUT] GI SEI ROTAN GI TITI KUNING,111201002970,CLEAR CHANNEL,2Mbps,2025-07-20 15:20:00,2025-07-20 18:24:00,0.0,0 days 03:04:00,184.0000000025612,PENYEBAB : GANGGUAN PUTUS KABEL FO DIJARAK 11 KM DARI POP GI BINJAI ACTION : PENYAMBUNGAN KABEL FO,PENYEBAB : GANGGUAN PUTUS KABEL FO DIJARAK 11 KM DARI POP GI BINJAI ACTION : PENYAMBUNGAN KABEL FO,SCADA NON REDUNDANT,PLN UNIT INDUK P3B SUMATERA,PUTUS_FO,UNKNOWN,GI: - | POP: GI BINJAI | KM: 11,202507.xlsx,penyebab gangguan putus kabel fo dijarak 11 km dari pop gi binjai action penyambungan kabel fo,,GI BINJAI,11.0,GI BINJAI,Medium,2025-07
RRVD4YH3,[UID SUMUT] UP3 RANTAU PRAPAT,10000027240025,IP VPN,2Mbps,2025-07-21 17:23:00,2025-07-21 18:17:00,0.0,0 days 00:54:00,53.99999999790453,GANGGUAN : GANGGUAN PADA PERANGKAT SWITCH DISISI POP RANTAUPRAPATACTION :  PERBAIKAN PERANGKAT SWITCH,GANGGUAN : GANGGUAN PADA PERANGKAT SWITCH DISISI POP RANTAUPRAPATACTION :  PERBAIKAN PERANGKAT SWITCH,NON SCADA,PLN UNIT INDUK DISTRIBUSI SUMATERA UTARA,PERANGKAT,UNKNOWN,GI: - | POP: - | KM: -,202507.xlsx,gangguan gangguan pada perangkat switch disisi pop rantauprapataction perbaikan perangkat switch,,,,,,2025-07
RRVDFRJA,[UID SUMUT - UP2D] UP2D SUMUT - GH BINJAI TIMUR (SCADA),1000162998,METRONET,2Mbps,2025-07-22 09:29:00,2025-07-22 12:48:00,0.0,0 days 03:19:00,198.99999999906868,"GANGGUAN: PUTUS KABEL FO DI JARAK 6,4 KM DARI POP BINJAI KEARAH LASTMILEACTION","GANGGUAN: PUTUS KABEL FO DI JARAK 6,4 KM DARI POP BINJAI KEARAH LASTMILEACTION",SCADA NON REDUNDANT,PLN UNIT INDUK DISTRIBUSI SUMATERA UTARA,PUTUS_FO,UNKNOWN,GI: - | POP: BINJAI | KM: 6.4,202507.xlsx,gangguan putus kabel fo di jarak 6 4 km dari pop binjai kearah lastmileaction,,BINJAI,6.4,BINJAI,High,2025-07
RRVDF55D,[UIP3BS - UPT PEMATANG SIANTAR] GITET SARULLA 275KV (SCADA),990000320516128,IP VPN,1Mbps,2025-07-22 11:15:00,2025-07-22 13:54:00,0.0,0 days 02:39:00,159.00000000488944,"GANGGUAN PUTUS KABEL FO DIJARAK 7,1 KM DARI JOINTBOX TRTJ 102 KEARAH LASTMILEACTION : PENYAMBUNGAN KABEL FO","GANGGUAN PUTUS KABEL FO DIJARAK 7,1 KM DARI JOINTBOX TRTJ 102 KEARAH LASTMILEACTION : PENYAMBUNGAN KABEL FO",SCADA NON REDUNDANT,PLN UNIT INDUK P3B SUMATERA,PUTUS_FO,UNKNOWN,GI: - | POP: - | KM: 7.1,202507.xlsx,gangguan putus kabel fo dijarak 7 1 km dari jointbox trtj 102 kearah lastmileaction penyambungan kabel fo,,,7.1,,,2025-07
RRVDFGGH,[UIP3BS - UPT PEMATANG SIANTAR] GI SARULLA,1000008109,IP VPN,2Mbps,2025-07-22 11:25:00,2025-07-22 13:59:00,0.0,0 days 02:34:00,153.99999999906868,"PENYEBAB : GANGGUAN PUTUS KABEL FO PADA TITIK KOORDINAT 1,8820858N 99,0517532EACTION : PENYAMBUNGAN KABEL FO","PENYEBAB : GANGGUAN PUTUS KABEL FO PADA TITIK KOORDINAT 1,8820858N 99,0517532EACTION : PENYAMBUNGAN KABEL FO",NON SCADA,PLN UNIT INDUK P3B SUMATERA,PUTUS_FO,UNKNOWN,GI: - | POP: - | KM: -,202507.xlsx,penyebab gangguan putus kabel fo pada titik koordinat 1 8820858n 99 0517532eaction penyambungan kabel fo,,,,,,2025-07
RRVDSG4D,[UID SUMUT - UP2D] UP2D SUMUT - GH KIM 1 (SCADA),1000162999,METRONET,2Mbps,2025-07-22 18:19:00,2025-07-22 21:19:00,0.0,0 days 03:00:00,180.0,"GANGGUAN PUTUS CORE DIJARAK 11,4KM DARI ARAH POP GI.PAYAPASIR ACTION : PENYAMBUNGAN CORE","GANGGUAN PUTUS CORE DIJARAK 11,4KM DARI ARAH POP GI.PAYAPASIR ACTION : PENYAMBUNGAN CORE",SCADA NON REDUNDANT,PLN UNIT INDUK DISTRIBUSI SUMATERA UTARA,PUTUS_FO,UNKNOWN,GI: - | POP: GI PAYAPASIR | KM: 11.4,202507.xlsx,gangguan putus core dijarak 11 4km dari arah pop gi payapasir action penyambungan core,,GI PAYAPASIR,11.4,GI PAYAPASIR,High,2025-07
RRVD5LAF,[UID SUMUT - UP3 BUKIT BARISAN] ULP TIGA BINANGA,990000020276723,IP VPN,1Mbps,2025-07-23 13:03:00,2025-07-23 16:13:00,0.0,0 days 03:10:00,190.00000000116407,"GANGGUAN : GANGGUAN PUTUS KABEL FO DI JARAK 2,3 KM DARI JOINT BOX KBJ J 10010 KE ARAH POP BRASTAGIACTION : PENYAMBUNGAN KABEL FO","GANGGUAN : GANGGUAN PUTUS KABEL FO DI JARAK 2,3 KM DARI JOINT BOX KBJ J 10010 KE ARAH POP BRASTAGIACTION : PENYAMBUNGAN KABEL FO",NON SCADA,PLN UNIT INDUK DISTRIBUSI SUMATERA UTARA,PUTUS_FO,UNKNOWN,GI: - | POP: - | KM: 2.3,202507.xlsx,gangguan gangguan putus kabel fo di jarak 2 3 km dari joint box kbj j 10010 ke arah pop brastagiaction penyambungan kabel fo,,,2.3,,,2025-07
RRVD7VVX,[UID SUMUT - UP3 BUKIT BARISAN] ULP SIDIKALANG,990000020276722,IP VPN,1Mbps,2025-07-24 12:14:00,2025-07-24 14:20:00,0.0,0 days 02:06:00,125.9999999916181,"GANGGUAN :  GANGGUAN PUTUS KABEL FO DI JARAK 1,4 KM DARI POP SIDIKALANG ACTION : PENYAMBUNGAN KABEL FO","GANGGUAN :  GANGGUAN PUTUS KABEL FO DI JARAK 1,4 KM DARI POP SIDIKALANG ACTION : PENYAMBUNGAN KABEL FO",NON SCADA,PLN UNIT INDUK DISTRIBUSI SUMATERA UTARA,PUTUS_FO,UNKNOWN,GI: - | POP: SIDIKALANG | KM: 1.4,202507.xlsx,gangguan gangguan putus kabel fo di jarak 1 4 km dari pop sidikalang action penyambungan kabel fo,,SIDIKALANG,1.4,SIDIKALANG,Medium,2025-07
RRVDLA77,[UID SUMUT - UP3 BUKIT BARISAN] ULP PANCUR BATU,10000027240015,IP VPN,1Mbps,2025-07-24 13:50:00,2025-07-24 15:22:00,0.0,0 days 01:32:00,91.99999999604188,PENYEBAB : GANGGUAN PUTUS KABEL FO DIJARAK 1.6 KM DARI POP ODC.PLN.JANARATAACTION : PENYAMBUNGAN KABEL FO,PENYEBAB : GANGGUAN PUTUS KABEL FO DIJARAK 1.6 KM DARI POP ODC.PLN.JANARATAACTION : PENYAMBUNGAN KABEL FO,NON SCADA,PLN UNIT INDUK DISTRIBUSI SUMATERA UTARA,PUTUS_FO,UNKNOWN,GI: - | POP: - | KM: 1.6,202507.xlsx,penyebab gangguan putus kabel fo dijarak 1 6 km dari pop odc pln janarataaction penyambungan kabel fo,,,1.6,,,2025-07
RRVDLPCC,[UIP3BS - UPT PEMATANG SIANTAR] GI ULPLTA ASAHAN I,990000320417302,IP VPN,1Mbps,2025-07-24 13:43:00,2025-07-24 16:54:00,0.0,0 days 03:11:00,191.00000000442373,"GANGGUAN :  GANGGUAN PUTUS CORE DI TITIK KOORDINAT 2,5119N 99,2399E ACTION :   PENYAMBUNGAN CORE","GANGGUAN :  GANGGUAN PUTUS CORE DI TITIK KOORDINAT 2,5119N 99,2399E ACTION :   PENYAMBUNGAN CORE",NON SCADA,PLN UNIT INDUK P3B SUMATERA,PUTUS_FO,UNKNOWN,GI: - | POP: - | KM: -,202507.xlsx,gangguan gangguan putus core di titik koordinat 2 5119n 99 2399e action penyambungan core,,,,,,2025-07
RRVDL2FF,[UIP3BS - UPT PEMATANG SIANTAR] GITET ASAHAN (SCADA),1000009335,IP VPN,1Mbps,2025-07-24 13:43:00,2025-07-24 16:54:00,0.0,0 days 03:11:00,191.00000000442373,"PENYEBAB : GANGGUAN PUTUS CORE DIJARAK 1,6 KM KEARAH LASTMILEACTION : PENYAMBUNGAN CORE","PENYEBAB : GANGGUAN PUTUS CORE DIJARAK 1,6 KM KEARAH LASTMILEACTION : PENYAMBUNGAN CORE",SCADA NON REDUNDANT,PLN UNIT INDUK P3B SUMATERA,PUTUS_FO,UNKNOWN,GI: - | POP: - | KM: 1.6,202507.xlsx,penyebab gangguan putus core dijarak 1 6 km kearah lastmileaction penyambungan core,,,1.6,,,2025-07
A0392725,[UID SUMUT - UP3 PADANG SIDEMPUAN] ULP NATAL (GEDUNG BARU),111205024971,IP VPN,1Mbps,2025-07-25 15:40:00,2025-07-25 15:47:00,0.0,0 days 00:07:00,6.999999991385266,GANGGUAN WIRING UTP DI LASTMILE ACTION : PERBAIKAN WIRING UTP DI LASTMILE,GANGGUAN WIRING UTP DI LASTMILE ACTION : PERBAIKAN WIRING UTP DI LASTMILE,NON SCADA,PLN UNIT INDUK DISTRIBUSI SUMATERA UTARA,LASTMILE,UNKNOWN,GI: - | POP: - | KM: -,202507.xlsx,gangguan wiring utp di lastmile action perbaikan wiring utp di lastmile,,,,,,2025-07
RRVD8N3P,[UID SUMUT - UP2D] UP2D SUMUT - GH KUALANAMU (SCADA),1000162868,METRONET,2Mbps,2025-07-25 19:44:00,2025-07-25 23:02:00,0.0,0 days 03:18:00,197.99999999580905,GANGGUAN : GANGGUAN PUTUS CORE DIJARAK 1 KM DARI POP KUALA NAMUPERBAIKAN : PENYAMBUNGAN CORE,GANGGUAN : GANGGUAN PUTUS CORE DIJARAK 1 KM DARI POP KUALA NAMUPERBAIKAN : PENYAMBUNGAN CORE,SCADA NON REDUNDANT,PLN UNIT INDUK DISTRIBUSI SUMATERA UTARA,PUTUS_FO,UNKNOWN,GI: - | POP: - | KM: 1,202507.xlsx,gangguan gangguan putus core dijarak 1 km dari pop kuala namuperbaikan penyambungan core,,,1.0,,,2025-07
RRVDB286,[UIP3BS - UPT MEDAN] GI PANGKALAN SUSU 275KV (SCADA),990000320363740,IP VPN,1Mbps,2025-07-26 03:52:00,2025-07-26 07:26:00,0.0,0 days 03:34:00,213.99999999557625,GANGGUAN PUTUS CORE DIJARAK 6.6KM DARI POP PANGKALAN.SUSUACTION : MENUVER CORE,GANGGUAN PUTUS CORE DIJARAK 6.6KM DARI POP PANGKALAN.SUSUACTION : MENUVER CORE,SCADA NON REDUNDANT,PLN UNIT INDUK P3B SUMATERA,PUTUS_FO,UNKNOWN,GI: - | POP: - | KM: 6.6,202507.xlsx,gangguan putus core dijarak 6 6km dari pop pangkalan susuaction menuver core,,,6.6,,,2025-07
RRVDBXD7,[UIP3BS - UPT MEDAN] GI TANJUNG MORAWA (SCADA),990000320306142,IP VPN,1Mbps,2025-07-26 10:00:00,2025-07-26 11:05:00,0.0,0 days 01:05:00,65.0000000023283,GANGGUAN PADA PERANGKAT SWITCH DISISI POP SEI ROTAN ACTION : RESTART PERANGKAT SWITCH,GANGGUAN PADA PERANGKAT SWITCH DISISI POP SEI ROTAN ACTION : RESTART PERANGKAT SWITCH,SCADA NON REDUNDANT,PLN UNIT INDUK P3B SUMATERA,PERANGKAT,UNKNOWN,GI: - | POP: SEI ROTAN | KM: -,202507.xlsx,gangguan pada perangkat switch disisi pop sei rotan action restart perangkat switch,,SEI ROTAN,,SEI ROTAN,Low,2025-07
RRVDNT7W,[UIP3BS - UPT MEDAN] GI TANJUNG MORAWA,990000020271735,IP VPN,1Mbps,2025-07-26 10:00:00,2025-07-26 11:05:00,0.0,0 days 01:05:00,65.0000000023283,PENYEBAB : GANGGUAN LOST POWER DISISI POP SEIROTANACTION : PERBAIKAN LOST POWER,PENYEBAB : GANGGUAN LOST POWER DISISI POP SEIROTANACTION : PERBAIKAN LOST POWER,NON SCADA,PLN UNIT INDUK P3B SUMATERA,POWER,UNKNOWN,GI: - | POP: - | KM: -,202507.xlsx,penyebab gangguan lost power disisi pop seirotanaction perbaikan lost power,,,,,,2025-07
RRVDNTCQ,[UIP3BS - UPT MEDAN] GI DENAI,990000320306149,IP VPN,1Mbps,2025-07-26 10:00:00,2025-07-26 11:05:00,0.0,0 days 01:05:00,65.0000000023283,PENYEBAB : GANGGUAN LOST POWER DISISI POP SEIROTANACTION : PERBAIKAN LOST POWER,PENYEBAB : GANGGUAN LOST POWER DISISI POP SEIROTANACTION : PERBAIKAN LOST POWER,NON SCADA,PLN UNIT INDUK P3B SUMATERA,POWER,UNKNOWN,GI: - | POP: - | KM: -,202507.xlsx,penyebab gangguan lost power disisi pop seirotanaction perbaikan lost power,,,,,,2025-07
RRVDBD5Q,[UIP3BS - UPT MEDAN] GI DENAI (SCADA),990000020271736,IP VPN,1Mbps,2025-07-26 11:00:00,2025-07-26 12:13:00,0.0,0 days 01:13:00,72.9999999969732,GANGGUAN :GANGGUAN LOSS POWER DI POP SEIROTAN AKIBAT MCB TRIPACTION :  PERBAIKAN MCB,GANGGUAN :GANGGUAN LOSS POWER DI POP SEIROTAN AKIBAT MCB TRIPACTION :  PERBAIKAN MCB,SCADA NON REDUNDANT,PLN UNIT INDUK P3B SUMATERA,POWER,UNKNOWN,GI: - | POP: SEIROTAN | KM: -,202507.xlsx,gangguan gangguan loss power di pop seirotan akibat mcb tripaction perbaikan mcb,,SEIROTAN,,SEIROTAN,High,2025-07
RRVDNTMG,[UIP3BS - UPT MEDAN] GI PANGKALAN SUSU 275KV,990000320363741,IP VPN,1Mbps,2025-07-26 10:00:00,2025-07-26 13:59:00,0.0,0 days 03:59:00,239.0000000037253,"PENYEBAB : GANGGUAN PUTUS CORE DIJARAK 6,6 KM DARI SISI POP P.BRANDANACTION : MANUVER CORE","PENYEBAB : GANGGUAN PUTUS CORE DIJARAK 6,6 KM DARI SISI POP P.BRANDANACTION : MANUVER CORE",NON SCADA,PLN UNIT INDUK P3B SUMATERA,PUTUS_FO,UNKNOWN,GI: - | POP: - | KM: 6.6,202507.xlsx,penyebab gangguan putus core dijarak 6 6 km dari sisi pop p brandanaction manuver core,,,6.6,,,2025-07
A0391729,[UIP3BS - UPT MEDAN] GI SELAYANG,1000121367,IP VPN,1Mbps,2025-07-26 14:52:00,2025-07-26 18:32:00,0.0,0 days 03:40:00,220.0000000046566,"GANGGUAN: GANGGUAN BENDING CORE DI JARAK 1,2 KM DARI POP SELAYANGACTION: PENYAMBUNGAN CORE","GANGGUAN: GANGGUAN BENDING CORE DI JARAK 1,2 KM DARI POP SELAYANGACTION: PENYAMBUNGAN CORE",NON SCADA,PLN UNIT INDUK P3B SUMATERA,PUTUS_FO,UNKNOWN,GI: - | POP: - | KM: 1.2,202507.xlsx,gangguan gangguan bending core di jarak 1 2 km dari pop selayangaction penyambungan core,,,1.2,,,2025-07
RRVFUV9Y,[UID SUMUT - UP2D] UP2D SUMUT - GH PATUMBAK,231202002106,METRONET,2Mbps,2025-07-28 10:36:00,2025-07-28 13:47:00,0.0,0 days 03:11:00,191.00000000442373,"GANGGUAN PUTUS CORE DIJARAK 1,7 KM DARI POP ODC MEDAN SELATAN KE ARAH LASTMILEACTION : PENYAMBUNGAN CORE","GANGGUAN PUTUS CORE DIJARAK 1,7 KM DARI POP ODC MEDAN SELATAN KE ARAH LASTMILEACTION : PENYAMBUNGAN CORE",SCADA NON REDUNDANT,PLN UNIT INDUK DISTRIBUSI SUMATERA UTARA,PUTUS_FO,UNKNOWN,GI: - | POP: ODC MEDAN SELATAN | KM: 1.7,202507.xlsx,gangguan putus core dijarak 1 7 km dari pop odc medan selatan ke arah lastmileaction penyambungan core,,ODC MEDAN SELATAN,1.7,ODC MEDAN SELATAN,Medium,2025-07
